"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","YEAR","MONTH","DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","SEATS","PASSENGERS","MONTHNAME","DATE","MONTHLY_NET_INCOME","MONTHLY_OP_PROFIT_LOSS","MONTHLY_OP_REVENUES","MONTHLY_OP_EXPENSES","SEAT_UTILIZATION"
"VI","Vieques Air Link Inc.",2009,8,496,308,2772,1640,"Aug",2009-08-01,NA,NA,NA,NA,59.16
"VI","Vieques Air Link Inc.",2009,5,496,396,3564,2386,"May",2009-05-01,NA,NA,NA,NA,66.95
"VI","Vieques Air Link Inc.",2009,3,496,388,3492,2466,"Mar",2009-03-01,NA,NA,NA,NA,70.62
"VI","Vieques Air Link Inc.",2009,1,486,300,2700,1777,"Jan",2009-01-01,NA,NA,NA,NA,65.81
"VI","Vieques Air Link Inc.",2009,2,448,388,3528,2433,"Feb",2009-02-01,NA,NA,NA,NA,68.96
"VI","Vieques Air Link Inc.",2009,6,484,409,3681,2474,"Jun",2009-06-01,NA,NA,NA,NA,67.21
"VX","Virgin America",2009,4,2551,2765,379531,305936,"Apr",2009-04-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,80.61
"VX","Virgin America",2009,5,2857,3031,412928,318021,"May",2009-05-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,77.02
"VX","Virgin America",2009,3,2726,2924,410809,305775,"Mar",2009-03-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,74.43
"VX","Virgin America",2009,8,3088,3102,422940,361628,"Aug",2009-08-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,85.5
"VX","Virgin America",2009,6,2908,3099,421845,328911,"Jun",2009-06-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,77.97
"VX","Virgin America",2009,7,3057,3173,432169,362271,"Jul",2009-07-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,83.83
"VX","Virgin America",2009,12,2965,2941,409226,344416,"Dec",2009-12-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,84.16
"VX","Virgin America",2009,11,2825,2825,394192,327524,"Nov",2009-11-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,83.09
"VX","Virgin America",2009,1,2265,2457,343926,218499,"Jan",2009-01-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,63.53
"VX","Virgin America",2009,2,2241,2415,338370,235175,"Feb",2009-02-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,69.5
"VX","Virgin America",2009,9,2727,2776,385058,322742,"Sep",2009-09-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,83.82
"VX","Virgin America",2009,10,2829,2824,396071,332629,"Oct",2009-10-01,-6731.51,-4006.62333333333,45637.1033333333,49643.7258333333,83.98
"WN","Southwest Airlines Co.",2009,7,99070,98767,13465304,10435704,"Jul",2009-07-01,8281,21836.8333333333,862528.166666667,840691.333333333,77.5
"WN","Southwest Airlines Co.",2009,2,86491,86023,11711747,7635598,"Feb",2009-02-01,8281,21836.8333333333,862528.166666667,840691.333333333,65.2
"WN","Southwest Airlines Co.",2009,8,95673,95405,13012720,9691131,"Aug",2009-08-01,8281,21836.8333333333,862528.166666667,840691.333333333,74.47
"WN","Southwest Airlines Co.",2009,6,96195,95862,13063362,9804393,"Jun",2009-06-01,8281,21836.8333333333,862528.166666667,840691.333333333,75.05
"WN","Southwest Airlines Co.",2009,11,89623,89335,12179360,8852777,"Nov",2009-11-01,8281,21836.8333333333,862528.166666667,840691.333333333,72.69
"WN","Southwest Airlines Co.",2009,10,93100,92710,12645620,9438880,"Oct",2009-10-01,8281,21836.8333333333,862528.166666667,840691.333333333,74.64
"WN","Southwest Airlines Co.",2009,3,99384,98567,13424905,9727836,"Mar",2009-03-01,8281,21836.8333333333,862528.166666667,840691.333333333,72.46
"WN","Southwest Airlines Co.",2009,9,89769,89530,12215390,8559775,"Sep",2009-09-01,8281,21836.8333333333,862528.166666667,840691.333333333,70.07
"WN","Southwest Airlines Co.",2009,1,96108,94642,12888629,7604326,"Jan",2009-01-01,8281,21836.8333333333,862528.166666667,840691.333333333,59
"WN","Southwest Airlines Co.",2009,4,96875,96479,13146091,9545566,"Apr",2009-04-01,8281,21836.8333333333,862528.166666667,840691.333333333,72.61
"WN","Southwest Airlines Co.",2009,5,97696,97292,13259758,9360311,"May",2009-05-01,8281,21836.8333333333,862528.166666667,840691.333333333,70.59
"WN","Southwest Airlines Co.",2009,12,92293,90832,12389369,9024085,"Dec",2009-12-01,8281,21836.8333333333,862528.166666667,840691.333333333,72.84
"WO","World Airways Inc.",2009,10,0,20,1272,2,"Oct",2009-10-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0.16
"WO","World Airways Inc.",2009,3,0,7,1033,0,"Mar",2009-03-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0
"WO","World Airways Inc.",2009,11,0,19,1587,67,"Nov",2009-11-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,4.22
"WO","World Airways Inc.",2009,9,0,9,1270,0,"Sep",2009-09-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0
"WO","World Airways Inc.",2009,8,0,10,3643,0,"Aug",2009-08-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0
"WO","World Airways Inc.",2009,1,0,14,3109,238,"Jan",2009-01-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,7.66
"WO","World Airways Inc.",2009,2,0,5,635,0,"Feb",2009-02-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0
"WO","World Airways Inc.",2009,12,0,47,1900,198,"Dec",2009-12-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,10.42
"WO","World Airways Inc.",2009,4,0,9,941,89,"Apr",2009-04-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,9.46
"WO","World Airways Inc.",2009,5,0,13,1258,0,"May",2009-05-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0
"WO","World Airways Inc.",2009,6,0,20,4156,13,"Jun",2009-06-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,0.31
"WO","World Airways Inc.",2009,7,0,21,7309,497,"Jul",2009-07-01,-3017.58333333333,-2846.16666666667,54829.3333333333,NA,6.8
"WP","Island Air Hawaii",2009,4,1792,1658,61346,36484,"Apr",2009-04-01,NA,NA,NA,NA,59.47
"WP","Island Air Hawaii",2009,2,1762,1540,56980,34105,"Feb",2009-02-01,NA,NA,NA,NA,59.85
"WP","Island Air Hawaii",2009,3,1861,1725,63825,38125,"Mar",2009-03-01,NA,NA,NA,NA,59.73
"WP","Island Air Hawaii",2009,1,1917,1729,63973,37325,"Jan",2009-01-01,NA,NA,NA,NA,58.34
"WP","Island Air Hawaii",2009,6,1765,1635,60495,38159,"Jun",2009-06-01,NA,NA,NA,NA,63.08
"WP","Island Air Hawaii",2009,7,1859,1728,63936,41606,"Jul",2009-07-01,NA,NA,NA,NA,65.07
"WP","Island Air Hawaii",2009,8,1686,1555,57535,36086,"Aug",2009-08-01,NA,NA,NA,NA,62.72
"WP","Island Air Hawaii",2009,5,1893,1741,64417,37777,"May",2009-05-01,NA,NA,NA,NA,58.64
"WP","Island Air Hawaii",2009,9,1449,1384,51208,29181,"Sep",2009-09-01,NA,NA,NA,NA,56.99
"WP","Island Air Hawaii",2009,11,1416,1365,50505,28412,"Nov",2009-11-01,NA,NA,NA,NA,56.26
"WP","Island Air Hawaii",2009,10,1544,1437,53169,31042,"Oct",2009-10-01,NA,NA,NA,NA,58.38
"WP","Island Air Hawaii",2009,12,1416,1279,47323,28350,"Dec",2009-12-01,NA,NA,NA,NA,59.91
"WRD","Ward Air",2009,10,0,12,52,9,"Oct",2009-10-01,NA,NA,NA,NA,17.31
"WRD","Ward Air",2009,11,0,10,44,5,"Nov",2009-11-01,NA,NA,NA,NA,11.36
"WRD","Ward Air",2009,12,0,10,44,2,"Dec",2009-12-01,NA,NA,NA,NA,4.55
"WRD","Ward Air",2009,5,0,12,52,13,"May",2009-05-01,NA,NA,NA,NA,25
"WRD","Ward Air",2009,6,0,10,44,9,"Jun",2009-06-01,NA,NA,NA,NA,20.45
"WRD","Ward Air",2009,7,0,12,56,7,"Jul",2009-07-01,NA,NA,NA,NA,12.5
"WRD","Ward Air",2009,9,0,10,48,3,"Sep",2009-09-01,NA,NA,NA,NA,6.25
"WRD","Ward Air",2009,8,0,10,44,6,"Aug",2009-08-01,NA,NA,NA,NA,13.64
"WRD","Ward Air",2009,2,0,10,44,2,"Feb",2009-02-01,NA,NA,NA,NA,4.55
"WRD","Ward Air",2009,3,0,10,44,2,"Mar",2009-03-01,NA,NA,NA,NA,4.55
"WRD","Ward Air",2009,4,0,10,40,3,"Apr",2009-04-01,NA,NA,NA,NA,7.5
"WRD","Ward Air",2009,1,0,10,40,1,"Jan",2009-01-01,NA,NA,NA,NA,2.5
"WST","Friday Harbor Seaplanes",2009,1,1550,1400,6980,338,"Jan",2009-01-01,NA,NA,NA,NA,4.84
"WST","Friday Harbor Seaplanes",2009,2,1550,1400,6980,386,"Feb",2009-02-01,NA,NA,NA,NA,5.53
"WST","Friday Harbor Seaplanes",2009,3,1550,1400,6980,513,"Mar",2009-03-01,NA,NA,NA,NA,7.35
"WST","Friday Harbor Seaplanes",2009,4,1550,1400,6980,673,"Apr",2009-04-01,NA,NA,NA,NA,9.64
"WST","Friday Harbor Seaplanes",2009,5,1550,1400,6980,751,"May",2009-05-01,NA,NA,NA,NA,10.76
"WST","Friday Harbor Seaplanes",2009,6,1550,1400,6980,898,"Jun",2009-06-01,NA,NA,NA,NA,12.87
"WST","Friday Harbor Seaplanes",2009,7,1550,1400,6980,1036,"Jul",2009-07-01,NA,NA,NA,NA,14.84
"WST","Friday Harbor Seaplanes",2009,9,1550,1400,6980,864,"Sep",2009-09-01,NA,NA,NA,NA,12.38
"WST","Friday Harbor Seaplanes",2009,8,1550,1400,6980,1124,"Aug",2009-08-01,NA,NA,NA,NA,16.1
"WST","Friday Harbor Seaplanes",2009,12,1550,1400,6980,390,"Dec",2009-12-01,NA,NA,NA,NA,5.59
"WST","Friday Harbor Seaplanes",2009,10,1550,1400,6980,506,"Oct",2009-10-01,NA,NA,NA,NA,7.25
"WST","Friday Harbor Seaplanes",2009,11,1550,1400,6980,274,"Nov",2009-11-01,NA,NA,NA,NA,3.93
"X9","Omni Air International LLC",2009,2,0,53,10798,9116,"Feb",2009-02-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,84.42
"X9","Omni Air International LLC",2009,3,0,60,12724,9211,"Mar",2009-03-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,72.39
"X9","Omni Air International LLC",2009,4,0,56,11212,8498,"Apr",2009-04-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,75.79
"X9","Omni Air International LLC",2009,8,0,57,13380,8284,"Aug",2009-08-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,61.91
"X9","Omni Air International LLC",2009,1,0,66,15453,10129,"Jan",2009-01-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,65.55
"X9","Omni Air International LLC",2009,5,0,55,12269,8378,"May",2009-05-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,68.29
"X9","Omni Air International LLC",2009,6,0,54,10878,9042,"Jun",2009-06-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,83.12
"X9","Omni Air International LLC",2009,7,0,51,10855,8386,"Jul",2009-07-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,77.25
"X9","Omni Air International LLC",2009,11,0,65,15042,10835,"Nov",2009-11-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,72.03
"X9","Omni Air International LLC",2009,12,0,67,15366,10629,"Dec",2009-12-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,69.17
"X9","Omni Air International LLC",2009,9,0,54,11572,9051,"Sep",2009-09-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,78.21
"X9","Omni Air International LLC",2009,10,0,59,13228,10510,"Oct",2009-10-01,4998.715,4831.73416666667,36669.4266666667,31837.6908333333,79.45
"XE","ExpressJet Airlines Inc. (1)",2009,4,24642,24367,1218350,919995,"Apr",2009-04-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,75.51
"XE","ExpressJet Airlines Inc. (1)",2009,1,23242,22777,1138250,735275,"Jan",2009-01-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,64.6
"XE","ExpressJet Airlines Inc. (1)",2009,2,21642,22077,1103250,736694,"Feb",2009-02-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,66.77
"XE","ExpressJet Airlines Inc. (1)",2009,3,25291,25342,1266400,936203,"Mar",2009-03-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,73.93
"XE","ExpressJet Airlines Inc. (1)",2009,9,24324,24692,1234600,904392,"Sep",2009-09-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,73.25
"XE","ExpressJet Airlines Inc. (1)",2009,10,25753,25850,1292500,981490,"Oct",2009-10-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,75.94
"XE","ExpressJet Airlines Inc. (1)",2009,5,25292,25428,1271400,986114,"May",2009-05-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,77.56
"XE","ExpressJet Airlines Inc. (1)",2009,6,28187,28328,1417900,1131798,"Jun",2009-06-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,79.82
"XE","ExpressJet Airlines Inc. (1)",2009,7,27496,29823,1491150,1200522,"Jul",2009-07-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,80.51
"XE","ExpressJet Airlines Inc. (1)",2009,8,27382,29826,1491200,1123056,"Aug",2009-08-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,75.31
"XE","ExpressJet Airlines Inc. (1)",2009,11,25023,25558,1277900,937528,"Nov",2009-11-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,73.36
"XE","ExpressJet Airlines Inc. (1)",2009,12,26725,27308,1365400,1038214,"Dec",2009-12-01,-632.651666666667,-3911.2275,56793.1066666667,60704.335,76.04
"XJ","Mesaba Airlines",2009,3,18420,17913,917604,603478,"Mar",2009-03-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,65.77
"XJ","Mesaba Airlines",2009,6,17089,16997,863636,622114,"Jun",2009-06-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,72.03
"XJ","Mesaba Airlines",2009,11,14015,13950,733966,501809,"Nov",2009-11-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,68.37
"XJ","Mesaba Airlines",2009,4,17016,16859,851482,545421,"Apr",2009-04-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,64.06
"XJ","Mesaba Airlines",2009,5,17210,17107,876908,587996,"May",2009-05-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,67.05
"XJ","Mesaba Airlines",2009,1,17189,16704,840610,468412,"Jan",2009-01-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,55.72
"XJ","Mesaba Airlines",2009,2,16005,15629,794162,479576,"Feb",2009-02-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,60.39
"XJ","Mesaba Airlines",2009,7,17542,17492,885436,647695,"Jul",2009-07-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,73.15
"XJ","Mesaba Airlines",2009,8,16856,16664,844554,607743,"Aug",2009-08-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,71.96
"XJ","Mesaba Airlines",2009,9,15419,15226,779622,540151,"Sep",2009-09-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,69.28
"XJ","Mesaba Airlines",2009,10,15241,14448,758296,542520,"Oct",2009-10-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,71.54
"XJ","Mesaba Airlines",2009,12,14667,14130,749324,510876,"Dec",2009-12-01,1845.1475,1963.41333333333,36637.6608333333,34674.2475,68.18
"XP","XTRA Airways",2009,5,0,80,12000,10089,"May",2009-05-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,84.08
"XP","XTRA Airways",2009,7,0,205,24750,19165,"Jul",2009-07-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,77.43
"XP","XTRA Airways",2009,8,0,164,24600,17826,"Aug",2009-08-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,72.46
"XP","XTRA Airways",2009,12,0,188,28200,21325,"Dec",2009-12-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,75.62
"XP","XTRA Airways",2009,6,0,95,14250,10627,"Jun",2009-06-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,74.58
"XP","XTRA Airways",2009,1,0,112,16800,11886,"Jan",2009-01-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,70.75
"XP","XTRA Airways",2009,2,0,118,17700,12293,"Feb",2009-02-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,69.45
"XP","XTRA Airways",2009,3,0,114,17100,11257,"Mar",2009-03-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,65.83
"XP","XTRA Airways",2009,4,0,60,9000,7814,"Apr",2009-04-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,86.82
"XP","XTRA Airways",2009,9,0,118,17700,12752,"Sep",2009-09-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,72.05
"XP","XTRA Airways",2009,10,0,150,22500,16915,"Oct",2009-10-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,75.18
"XP","XTRA Airways",2009,11,0,175,26250,18382,"Nov",2009-11-01,334.779166666667,357.19,2294.76583333333,1937.57583333333,70.03
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,6,0,1874,28095,21252,"Jun",2009-06-01,NA,NA,NA,NA,75.64
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,7,0,2243,34346,26611,"Jul",2009-07-01,NA,NA,NA,NA,77.48
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,8,0,2578,39466,30958,"Aug",2009-08-01,NA,NA,NA,NA,78.44
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,3,0,1133,17469,13745,"Mar",2009-03-01,NA,NA,NA,NA,78.68
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,4,0,1547,23862,18257,"Apr",2009-04-01,NA,NA,NA,NA,76.51
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,5,0,1447,21289,16529,"May",2009-05-01,NA,NA,NA,NA,77.64
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,1,0,853,13306,10553,"Jan",2009-01-01,NA,NA,NA,NA,79.31
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,2,0,909,14189,11039,"Feb",2009-02-01,NA,NA,NA,NA,77.8
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,11,11,1063,17451,12684,"Nov",2009-11-01,NA,NA,NA,NA,72.68
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,9,0,2558,38147,29563,"Sep",2009-09-01,NA,NA,NA,NA,77.5
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,10,0,2066,30332,23378,"Oct",2009-10-01,NA,NA,NA,NA,77.07
"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",2009,12,0,823,12709,10226,"Dec",2009-12-01,NA,NA,NA,NA,80.46
"YV","Mesa Airlines Inc.",2009,10,20855,20439,1258950,941896,"Oct",2009-10-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,74.82
"YV","Mesa Airlines Inc.",2009,7,21823,21478,1311575,1032781,"Jul",2009-07-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,78.74
"YV","Mesa Airlines Inc.",2009,8,21450,21135,1284131,973130,"Aug",2009-08-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,75.78
"YV","Mesa Airlines Inc.",2009,9,19778,19597,1196599,861302,"Sep",2009-09-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,71.98
"YV","Mesa Airlines Inc.",2009,1,19442,19242,1179882,785167,"Jan",2009-01-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,66.55
"YV","Mesa Airlines Inc.",2009,2,18170,18036,1100970,770804,"Feb",2009-02-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,70.01
"YV","Mesa Airlines Inc.",2009,3,21159,20720,1271335,939859,"Mar",2009-03-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,73.93
"YV","Mesa Airlines Inc.",2009,4,20436,20050,1231215,932626,"Apr",2009-04-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,75.75
"YV","Mesa Airlines Inc.",2009,5,20743,20505,1249574,946091,"May",2009-05-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,75.71
"YV","Mesa Airlines Inc.",2009,6,21165,20628,1256080,985694,"Jun",2009-06-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,78.47
"YV","Mesa Airlines Inc.",2009,11,19592,19413,1200964,871380,"Nov",2009-11-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,72.56
"YV","Mesa Airlines Inc.",2009,12,19729,18930,1188676,855707,"Dec",2009-12-01,-705.029166666667,1440.58166666667,69392.2216666667,67951.6383333333,71.99
"YX","Republic Airline",2009,11,12878,12812,1057516,773026,"Nov",2009-11-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,73.1
"YX","Republic Airline",2009,12,13926,13335,1105029,792324,"Dec",2009-12-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,71.7
"YX","Republic Airline",2009,9,11994,11921,978720,723754,"Sep",2009-09-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,73.95
"YX","Republic Airline",2009,10,13399,13311,1107110,863787,"Oct",2009-10-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,78.02
"YX","Republic Airline",2009,1,11056,10821,885016,531052,"Jan",2009-01-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,60
"YX","Republic Airline",2009,2,10174,10051,822186,540486,"Feb",2009-02-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,65.74
"YX","Republic Airline",2009,3,11858,11593,945998,692424,"Mar",2009-03-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,73.2
"YX","Republic Airline",2009,4,11605,11449,933675,704329,"Apr",2009-04-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,75.44
"YX","Republic Airline",2009,5,11879,11711,954436,730664,"May",2009-05-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,76.55
"YX","Republic Airline",2009,6,11943,11710,955380,761283,"Jun",2009-06-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,79.68
"YX","Republic Airline",2009,7,12264,12167,993974,808172,"Jul",2009-07-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,81.31
"YX","Republic Airline",2009,8,12331,12207,998702,782429,"Aug",2009-08-01,-6386.70333333333,-173.028333333333,40573.1775,40746.2066666667,78.34
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,9,0,186,1005,160,"Sep",2009-09-01,NA,NA,NA,NA,15.92
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,10,0,241,1305,193,"Oct",2009-10-01,NA,NA,NA,NA,14.79
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,2,0,123,691,40,"Feb",2009-02-01,NA,NA,NA,NA,5.79
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,11,0,119,595,82,"Nov",2009-11-01,NA,NA,NA,NA,13.78
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,8,0,214,1122,166,"Aug",2009-08-01,NA,NA,NA,NA,14.8
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,12,0,133,665,73,"Dec",2009-12-01,NA,NA,NA,NA,10.98
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,1,0,95,475,57,"Jan",2009-01-01,NA,NA,NA,NA,12
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,3,0,126,646,112,"Mar",2009-03-01,NA,NA,NA,NA,17.34
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,4,0,184,976,153,"Apr",2009-04-01,NA,NA,NA,NA,15.68
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,5,0,215,1183,233,"May",2009-05-01,NA,NA,NA,NA,19.7
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,6,0,198,1066,157,"Jun",2009-06-01,NA,NA,NA,NA,14.73
"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",2009,7,0,256,1428,263,"Jul",2009-07-01,NA,NA,NA,NA,18.42
"Z3Q","PM Air, LLC",2009,12,0,501,3006,668,"Dec",2009-12-01,NA,NA,NA,NA,22.22
"Z3Q","PM Air, LLC",2009,2,0,528,3168,818,"Feb",2009-02-01,NA,NA,NA,NA,25.82
"Z3Q","PM Air, LLC",2009,11,0,449,2710,700,"Nov",2009-11-01,NA,NA,NA,NA,25.83
"Z3Q","PM Air, LLC",2009,10,0,643,3894,956,"Oct",2009-10-01,NA,NA,NA,NA,24.55
"Z3Q","PM Air, LLC",2009,1,0,370,2220,454,"Jan",2009-01-01,NA,NA,NA,NA,20.45
"Z3Q","PM Air, LLC",2009,3,0,448,2688,609,"Mar",2009-03-01,NA,NA,NA,NA,22.66
"Z3Q","PM Air, LLC",2009,5,0,1172,8204,3356,"May",2009-05-01,NA,NA,NA,NA,40.91
"Z3Q","PM Air, LLC",2009,6,0,1511,11353,5230,"Jun",2009-06-01,NA,NA,NA,NA,46.07
